Wavelength [nm], Irradiance
6.943223217191944059e+02,1.807662963431401759e-01
6.941405430626809903e+02,1.815945263381218422e-01
6.939587086112560428e+02,1.809050146674228143e-01
6.937768184316113320e+02,1.806806173781420610e-01
6.935948725904387402e+02,1.806357379202859215e-01
6.934128711544302632e+02,1.807132569838556246e-01
6.932308141902774423e+02,1.836141019416485387e-01
6.930487017646723871e+02,1.834590638145091324e-01
6.928665339443067523e+02,1.818026038245457998e-01
6.926843107958724204e+02,1.810886124495616201e-01
6.925020323860612734e+02,1.823737969245331492e-01
6.923196987815649663e+02,1.821004402266820643e-01
6.921373100490754950e+02,1.801461438345824673e-01
6.919548662552847418e+02,1.808968547659944304e-01
6.917723674668843614e+02,1.820678006209685007e-01
6.915898137505664636e+02,1.813660490981268969e-01
6.914072051730224757e+02,1.826716333266694137e-01
6.912245418009445075e+02,1.828266714538088478e-01
6.910418237010243274e+02,1.842913737602049629e-01
6.908590509399538178e+02,1.825533147559577352e-01
6.906762235844247471e+02,1.815863664366934582e-01
6.904933417011288839e+02,1.853195213401822028e-01
6.903104053567582241e+02,1.841322556823513645e-01
6.901274146180045364e+02,1.818026038245457998e-01
6.899443695515594754e+02,1.822962778609634460e-01
6.897612702241151510e+02,1.824635558402454560e-01
6.895781167023633316e+02,1.831081880530883166e-01
6.893949090529956720e+02,1.825900343123855185e-01
6.892116473427041683e+02,1.833570650466542495e-01
6.890283316381805889e+02,1.848707267616207239e-01
6.888449620061168162e+02,1.816475656974063657e-01
6.886615385132045049e+02,1.825206751502441715e-01
6.884780612261357646e+02,1.838058596252157284e-01
6.882945302116022503e+02,1.830673885459463690e-01
6.881109455362959579e+02,1.828674709609507953e-01
6.879273072669084286e+02,1.796075903403086815e-01
6.877436154701317719e+02,1.826512335730984260e-01
6.875598702126576427e+02,1.831326677573734962e-01
6.873760715611779233e+02,1.824227563331035085e-01
6.871922195823844959e+02,1.863884684273013903e-01
6.870083143429691290e+02,1.858091154258856570e-01
6.868243559096237050e+02,1.859315139473115275e-01
6.866403443490401060e+02,1.821289998816814359e-01
6.864562797279099868e+02,1.861191916801644974e-01
6.862721621129253435e+02,1.832673061309419427e-01
6.860879915707778309e+02,1.854011203544661257e-01
6.859037681681595586e+02,1.828021917495236681e-01
6.857194919717621815e+02,1.869555815765745477e-01
6.855351630482774681e+02,1.860090330108812307e-01
6.853507814643973006e+02,1.842587341544914270e-01
6.851663472868136751e+02,1.862007906944484203e-01
6.849818605822181325e+02,1.843240133659185265e-01
6.847973214173027827e+02,1.846708091766251503e-01
6.846127298587592804e+02,1.854704795166074449e-01
6.844280859732795079e+02,1.869719013794313434e-01
6.842433898275553474e+02,1.873962162537076426e-01
6.840586414882785675e+02,1.881224474808344260e-01
6.838738410221410504e+02,1.877430120644142664e-01
6.836889884958345647e+02,1.911660907136241705e-01
6.835040839760508788e+02,1.898686663865100377e-01
6.833191275294821025e+02,1.873023773872811715e-01
6.831341192228196633e+02,1.882897254601164361e-01
6.829490591227557843e+02,1.887833994965340823e-01
6.827639472959820068e+02,1.924961546464518669e-01
6.825787838091904405e+02,1.896034695900873646e-01
6.823935687290726264e+02,1.914680070664746270e-01
6.822083021223205606e+02,1.879062100929820844e-01
6.820229840556260115e+02,1.886283613693946482e-01
6.818376145956808614e+02,1.907948151986323948e-01
6.816521938091769925e+02,1.896279492943725165e-01
6.814667217628061735e+02,1.893423527443788557e-01
6.812811985232601728e+02,1.907703354943472152e-01
6.810956241572307590e+02,1.923207167657414729e-01
6.809099987314100417e+02,1.913537684464771682e-01
6.807243223124896758e+02,1.920269603143194004e-01
6.805385949671615435e+02,1.905296184022096939e-01
6.803528167621172997e+02,1.957029959078094294e-01
6.801669877640490540e+02,1.920514400186045800e-01
6.799811080396484613e+02,1.931693465142940991e-01
6.797951776556074037e+02,1.906193773179220008e-01
6.796091966786177636e+02,1.888445987572470175e-01
6.794231651753711958e+02,1.944545309892656559e-01
6.792370832125596962e+02,1.927368717385893881e-01
6.790509508568750334e+02,1.933039848878625455e-01
6.788647681750092033e+02,1.924553551393099193e-01
6.786785352336537471e+02,1.925287942521654305e-01
6.784922520995006607e+02,1.927246318864468122e-01
6.783059188392418264e+02,1.960538716692302452e-01
6.781195355195688990e+02,1.944504510385514640e-01
6.779331022071739881e+02,1.922717573571711136e-01
6.777466189687486349e+02,1.939567770021338178e-01
6.775600858709847216e+02,1.944545309892656559e-01
6.773735029805742442e+02,1.965720254099330433e-01
6.771868703642089713e+02,1.945891693628341024e-01
6.770001880885806713e+02,1.931040673028669719e-01
6.768134562203811129e+02,1.951440426599646560e-01
6.766266748263024056e+02,1.972411373270610835e-01
6.764398439730359769e+02,1.972900967356314428e-01
6.762529637272741638e+02,1.950134842371104293e-01
6.760660341557082802e+02,1.953602800478170254e-01
6.758790553250305493e+02,1.963761877756516616e-01
6.756920273019325123e+02,1.971921779184907519e-01
6.755049501531061651e+02,1.978041705256200489e-01
6.753178239452433900e+02,1.958784337885198235e-01
6.751306487450358418e+02,2.000726231227126783e-01
6.749434246191755165e+02,1.988935173663102240e-01
6.747561516343541825e+02,1.999135050448590523e-01
6.745688298572636086e+02,1.986854398798862387e-01
6.743814593545957905e+02,1.987017596827430344e-01
6.741940401930423832e+02,1.986609601756010868e-01
6.740065724392952689e+02,2.012517288791151326e-01
6.738190561600463298e+02,1.980081680613298145e-01
6.736314914219873344e+02,2.020309994655264674e-01
6.734438782918102788e+02,2.012680486819719283e-01
6.732562168362067041e+02,2.000889429255694463e-01
6.730685071218686062e+02,2.012762085834003123e-01
6.728807492154879810e+02,2.012435689776867487e-01
6.726929431837563698e+02,2.027286710376538514e-01
6.725050890933657683e+02,2.021860375926658737e-01
6.723171870110079453e+02,2.027205111362254675e-01
6.721292370033746693e+02,2.025613930583718414e-01
6.719412391371579361e+02,2.016597239505346639e-01
6.717531934790495143e+02,2.043076119640474808e-01
6.715651000957411725e+02,2.032835443347844329e-01
6.713769590539249066e+02,2.025083536990873179e-01
6.711887704202922578e+02,2.047564065426089597e-01
6.710005342615354493e+02,2.020677190219542230e-01
6.708122506443459088e+02,2.054703979175931672e-01
6.706239196354157457e+02,2.048094459018935110e-01
6.704355413014366150e+02,2.053928788540234363e-01
6.702471157091005125e+02,2.076123720425457342e-01
6.700586429250992069e+02,2.062415086025760902e-01
6.698701230161244666e+02,2.043280117176184407e-01
6.696815560488681740e+02,2.049563241276045333e-01
6.694929420900222112e+02,2.062251887997192945e-01
6.693042812062783469e+02,2.050256832897458525e-01
6.691155734643283495e+02,2.052827201847401695e-01
6.689268189308642150e+02,2.030632269962178993e-01
6.687380176725775982e+02,2.043728911754746080e-01
6.685491697561604951e+02,2.073226955418378536e-01
6.683602752483045606e+02,2.045932085140411416e-01
6.681713342157019042e+02,2.049032847683200098e-01
6.679823467250440672e+02,2.039730560054834607e-01
6.677933128430229317e+02,2.062088689968625266e-01
6.676042326363304937e+02,2.065556648075691226e-01
6.674151061716584081e+02,2.035691408847781214e-01
6.672259335156986708e+02,2.084365220868131807e-01
6.670367147351429367e+02,2.041199342311944831e-01
6.668474498966832016e+02,2.053928788540234363e-01
6.666581390670112341e+02,2.056417558475893692e-01
6.664687823128186892e+02,2.073267754925520456e-01
6.662793797007976764e+02,2.067270227375653247e-01
6.660899312976399642e+02,2.056988751575880847e-01
6.659004371700373213e+02,2.056743954533029328e-01
6.657108973846815161e+02,2.059967115597243492e-01
6.655213120082644309e+02,2.063475873211451650e-01
6.653316811074780617e+02,2.042912921611906851e-01
6.651420047490139495e+02,2.066372638218530455e-01
6.649522829995642041e+02,2.072818960346959061e-01
6.647625159258204803e+02,2.076042121411173225e-01
6.645727035944746603e+02,2.073594150982656092e-01
6.643828460722185127e+02,2.064373462368574719e-01
6.641929434257440334e+02,2.088730768132320836e-01
6.640029957217428773e+02,2.087221186368068693e-01
6.638130030269070403e+02,2.085099611996687197e-01
6.636229654079281772e+02,2.069881395832738336e-01
6.634328829314982841e+02,2.105988959653367354e-01
6.632427556643090156e+02,2.073838948025507889e-01
6.630525836730523679e+02,2.097217065617847376e-01
6.628623670244201094e+02,2.096197077939298548e-01
6.626721057851041223e+02,2.103744986760559821e-01
6.624818000217961753e+02,2.097543461674983012e-01
6.622914498011880369e+02,2.096605073010718023e-01
6.621010551899717029e+02,2.106886548810490423e-01
6.619106162548388284e+02,2.091341936589405925e-01
6.617201330624814091e+02,2.099461038510654909e-01
6.615296056795912136e+02,2.096237877446440467e-01
6.613390341728600106e+02,2.114556856153177733e-01
6.611484186089796822e+02,2.104968971974818526e-01
6.609577590546421106e+02,2.082814839596737744e-01
6.607670555765389508e+02,2.128102292524306216e-01
6.605763082413623124e+02,2.137445379659813627e-01
6.603855171158038502e+02,2.147808454473869866e-01
6.601946822665554464e+02,2.140872538259737945e-01
6.600038037603087560e+02,2.152541197302336451e-01
6.598128816637558884e+02,2.149685231802399843e-01
6.596219160435884987e+02,2.139526154524053481e-01
6.594309069664985827e+02,2.161761885916418102e-01
6.592398544991777953e+02,2.182936830123091976e-01
6.590487587083180188e+02,2.152704395330904408e-01
6.588576196606110216e+02,2.185099204001615669e-01
6.586664374227487997e+02,2.173063349394739330e-01
6.584752120614231217e+02,2.195992672408517421e-01
6.582839436433257561e+02,2.197543053679911484e-01
6.580926322351485851e+02,2.174368933623281874e-01
6.579012779035834910e+02,2.194646288672832957e-01
6.577098807153221287e+02,2.195543877829955748e-01
6.575184407370564941e+02,2.210190900893917176e-01
6.573269580354784694e+02,2.210721294486762689e-01
6.571354326772795957e+02,2.209946103851065380e-01
6.569438647291520965e+02,2.192647112822877220e-01
6.567522542577875129e+02,2.209823705329639620e-01
6.565606013298777270e+02,2.210190900893917176e-01
6.563689060121146213e+02,2.230264258407758382e-01
6.561771683711900778e+02,2.231773840172010803e-01
6.559853884737958651e+02,2.265392634056980492e-01
6.557935663866238656e+02,2.258946311928551887e-01
6.556017021763657340e+02,2.220635574722257255e-01
6.554097959097134662e+02,2.234425808136237812e-01
6.552178476533589446e+02,2.217779609222320647e-01
6.550258574739938240e+02,2.242381712028918561e-01
6.548338254383101003e+02,2.238546558357575045e-01
6.546417516129995420e+02,2.243034504143189833e-01
6.544496360647539177e+02,2.225123520507872321e-01
6.542574788602651097e+02,2.251112806557296897e-01
6.540652800662248865e+02,2.273348537949661519e-01
6.538730397493252440e+02,2.260986287285649543e-01
6.536807579762579508e+02,2.268778993149762613e-01
6.534884348137147754e+02,2.273552535485371395e-01
6.532960703283876001e+02,2.254009571564375425e-01
6.531036645869681934e+02,2.256171945442899118e-01
6.529112176561484375e+02,2.269268587235466206e-01
6.527187296026201011e+02,2.276000505913888527e-01
6.525262004930751800e+02,2.277183691621005313e-01
6.523336303942053291e+02,2.281671637406620101e-01
6.521410193727024307e+02,2.280937246278064989e-01
6.519483674952583669e+02,2.282854823113736886e-01
6.517556748285650201e+02,2.269798980828311719e-01
6.515629414393140451e+02,2.294931477227755146e-01
6.513701673941973240e+02,2.301581796891893628e-01
6.511773527599068530e+02,2.298848229913382779e-01
6.509844976031342867e+02,2.309292903741722858e-01
6.507916019905715075e+02,2.292605905320663773e-01
6.505986659889102839e+02,2.303009779641861932e-01
6.504056896648426118e+02,2.305008955491817668e-01
6.502126730850602598e+02,2.286363580727944766e-01
6.500196163162548828e+02,2.338954145433923271e-01
6.498265194251185903e+02,2.317452805170113483e-01
6.496333824783430373e+02,2.319655978555779097e-01
6.494402055426201059e+02,2.331977429712649152e-01
6.492469886846415648e+02,2.326265498712775659e-01
6.490537319710992961e+02,2.333772608026895012e-01
6.488604354686852957e+02,2.343972484812383572e-01
6.486670992440911050e+02,2.337403764162528930e-01
6.484737233640087197e+02,2.324347921877103762e-01
6.482803078951299085e+02,2.375061709254552289e-01
6.480868529041465536e+02,2.355641143854982356e-01
6.478933584577505371e+02,2.360210688654880984e-01
6.476998246226335141e+02,2.347562841440875292e-01
6.475062514654875940e+02,2.377020085597366106e-01
6.473126390530043182e+02,2.377305682147359545e-01
6.471189874518756824e+02,2.389627133304229600e-01
6.469252967287934553e+02,2.395624660854096810e-01
6.467315669504494053e+02,2.389871930347081397e-01
6.465377981835355286e+02,2.389994328868507156e-01
6.463439904947435934e+02,2.393951881061276710e-01
6.461501439507653686e+02,2.402927772632506564e-01
6.459562586182927362e+02,2.413739642025124199e-01
6.457623345640174648e+02,2.401989383968241576e-01
6.455683718546315504e+02,2.404518953411042825e-01
6.453743705568266478e+02,2.403825361789629633e-01
6.451803307372947529e+02,2.457272716145589009e-01
6.449862524627275207e+02,2.430222642910473685e-01
6.447921357998168332e+02,2.439280133495987379e-01
6.445979808152546866e+02,2.431120232067596754e-01
6.444037875757326219e+02,2.429202655231924857e-01
6.442095561479427488e+02,2.474694105695203206e-01
6.440152865985768358e+02,2.458415102345563596e-01
6.438209789943265378e+02,2.456619924031317737e-01
6.436266334018838506e+02,2.446909641331532770e-01
6.434322498879405430e+02,2.469349370259607268e-01
6.432378285191884970e+02,2.476570883023733183e-01
6.430433693623194813e+02,2.467594991452503328e-01
6.428488724840253781e+02,2.507945704015895338e-01
6.426543379509980696e+02,2.464657426938282603e-01
6.424597658299292107e+02,2.492197094259101242e-01
6.422651561875107973e+02,2.491544302144829970e-01
6.420705090904345980e+02,2.533649393515326476e-01
6.418758246053924950e+02,2.539402124022341889e-01
6.416811027990762568e+02,2.524469504408387022e-01
6.414863437381777658e+02,2.538953329443780493e-01
6.412915474893887904e+02,2.584322381385633083e-01
6.410967141194010992e+02,2.549153206229268775e-01
6.409018436949068018e+02,2.591380696121191041e-01
6.407069362825974395e+02,2.584526378921342404e-01
6.405119919491650080e+02,2.607496501442262415e-01
6.403170107613011623e+02,2.581629613914264154e-01
6.401219927856980121e+02,2.580446428207147092e-01
6.399269380890472121e+02,2.581425616378554277e-01
6.397318467380405309e+02,2.607006907356559378e-01
6.395367187993699645e+02,2.628916242691788363e-01
6.393415543397272813e+02,2.619654754570564514e-01
6.391463534258042500e+02,2.673469304490802001e-01
6.389511161242927528e+02,2.659271076005401691e-01
6.387558425018846719e+02,2.653681543526953956e-01
6.385605326252716623e+02,2.673550903505085841e-01
6.383651865611457197e+02,2.664779009469565585e-01
6.381698043761987265e+02,2.695297040811747147e-01
6.379743861371223375e+02,2.697337016168844803e-01
6.377789319106085486e+02,2.702110558504453031e-01
6.375834417633490148e+02,2.723938294825398732e-01
6.373879157620358455e+02,2.720062341646912740e-01
6.371923539733604684e+02,2.749519585803403277e-01
6.369967564640151068e+02,2.744786842974936691e-01
6.368011233006913017e+02,2.760290655688879546e-01
6.366054545500810491e+02,2.763758613795945229e-01
6.364097502788762313e+02,2.788972709209672773e-01
6.362140105537685031e+02,2.775060077274266734e-01
6.360182354414498604e+02,2.797948600780902351e-01
6.358224250086120719e+02,2.800070175152284402e-01
6.356265793219467923e+02,2.825121072537443712e-01
6.354306984481461313e+02,2.814513200680535676e-01
6.352347824539017438e+02,2.842379264058489952e-01
6.350388314059056256e+02,2.821979510487513387e-01
6.348428453708494317e+02,2.823978686337468846e-01
6.346468244154251579e+02,2.872081305257832562e-01
6.344507686063244591e+02,2.842787259129909705e-01
6.342546780102393313e+02,2.865022990522274604e-01
